"","FPT","VCB","HPG","VNM","MSN"
"2024-06-18",-0.00623051618130077,0,-0.00169920922494526,-0.00151630051796303,0
"2024-06-19",0.0269765719520603,-0.0057570864068488,-0.0017021014521319,-0.00914640522607613,-0.00790517950711234
"2024-06-20",0.0135953870478502,-0.00695255491412183,0,0.0106627057440392,0.00264200946283744
"2024-06-21",0.0207876703893497,0,-0.0102740627012974,0,0.0052631700442749
"2024-06-24",-0.029830739006254,-0.00583087067251853,-0.0121214146468862,-0.0076045993852194,-0.0333586634973102
"2024-06-25",-0.0160247524404156,0,0,0,0.00271002875886595
"2024-06-26",0.0137511836730919,-0.00351499429614854,0.00694452660693834,-0.00459067370859856,0.00135226525001286
"2024-06-27",0.00755859146461724,0,-0.00173165627687411,0.0015325673497788,0.00673403218134538
"2024-06-28",-0.01747101074616,0,-0.0192481336191861,0.00305810635881976,0.0026809667532568
"2024-07-01",-0.0146663971321317,0.0105079974208877,0.00176519791856222,0.0076045993852194,0.0172532481475596
"2024-07-02",-0.00467650520200813,0.0240975741878255,0.0122700653705596,0.00302572091653808,0.00393959800408084
"2024-07-03",0.0231670555308998,0.00339557328996243,0.00174069887295225,0,0.002617802542078
"2024-07-04",0.0359858333400158,-0.00566575553211379,-0.00174069887295225,0.00301659353942441,0.00391389932113739
"2024-07-05",0.0211301381445868,0,-0.00174365238357232,0.0119761910467169,-0.00130293178041718
"2024-07-08",0.006467868621991,-0.00913248599857042,0.00522194398115161,0.00593473551981383,-0.0065402456806094
"2024-07-09",-0.0151572646561835,0.0102682213354335,0.00692041590491854,-0.00148038517043325,0.00392927813988919
"2024-07-10",-0.0257841022833443,0.00565934254980682,-0.00172559902781444,-0.0104245173358848,0.00391389932113739
"2024-07-11",-0.00749071558734471,-0.00565934254980682,-0.00346023814461915,-0.00751318335078288,-0.0131063475053015
"2024-07-12",0.00599705461137034,-0.00569155308481228,-0.0122058785997794,0,-0.0132804076678941
"2024-07-15",-0.00825522092911157,-0.00114215482772728,-0.00175589924180919,-0.00150943424885419,-0.00401875959491704
"2024-07-16",0.00974888190508594,0.0045610123146318,0,-0.0015117160853233,-0.00673403218134538
"2024-07-17",-0.0157957990404132,0.00113696026104471,-0.00882621008872775,-0.00606982136707401,-0.0301806171499912
"2024-07-18",-0.0307953246699952,0,0.00706713971428918,0.0030395160178962,-0.00839165763624727
"2024-07-19",-0.0149667831242386,-0.0056979725756765,-0.00706713971428918,-0.00914640522607613,-0.00281294137661448
"2024-07-22",-0.0151941956650781,0.00228307321479448,-0.00533334597536239,0.00153022218076693,0.0167601688574646
"2024-07-23",0.011218059785044,-0.00228307321479448,-0.0089526393746322,0.0076161830453092,-0.0167601688574646
"2024-07-24",0.00397613588003409,0,-0.00360355119681088,-0.00456274555841851,0.00701757265864522
"2024-07-25",-0.00796821642497036,-0.0022883644619256,-0.0127159410941733,0,-0.00701757265864522
"2024-07-26",0.0237165945616518,0,0.00364966765245001,0.00304414238122774,0.041385216162853
"2024-07-29",0.00778211595702238,0,0.0162605208717803,0.0210534091978332,0
"2024-07-30",-0.00778211595702238,0.0022883644619256,0,0.00741293238912455,0.00807541400554612
"2024-07-31",0.00467650520200813,0.0192422012544746,-0.0254097442477956,0.0560088940483716,-0.00672497490767476
"2024-08-01",-0.0299943185855618,0.0166763057694563,-0.018553379173321,-0.0183232751499816,-0.0315310562478626
"2024-08-02",-0.0129034076407208,-0.0222974081374669,0.0203899843727751,0.0169256508833424,0.00555556984460281
"2024-08-05",-0.0380525635519806,-0.0205018950772704,-0.0488819401670799,-0.0298105821872028,-0.0238273360805579
"2024-08-06",0.0183797564197636,0.0045924317288808,0.0133972998664973,0.0464545170267154,0.0375827111490423
"2024-08-07",0.00988474338235257,0.00457143767672008,-0.00955111128861752,0.0150173470669532,-0.00273597981887441
"2024-08-08",-0.00493012121873981,-0.00457143767672008,-0.0174254161866845,-0.0150173470669532,0.0203396842371237
"2024-08-09",0.0443085016935356,0.00457143767672008,0.0174254161866845,0.00821922435313205,0.00935210557027943
"2024-08-12",0.0241350422419337,0.00113961817559627,-0.00770722745777697,-0.00410116774421532,0
"2024-08-13",-0.00231033808563019,0.0191771453739662,-0.0175614274653846,0.0108992904580365,-0.00533334597536239
"2024-08-14",-0.00154321922273049,-0.0169018641886804,0.00196663042736134,0.00270636159774185,0.0224728558520582
"2024-08-15",-0.00619673316951008,-0.00455581774794922,-0.00987177917660098,-0.00270636159774185,-0.0198026272961798
"2024-08-16",0.01465508385267,0.00569155308481228,0.0157483874857167,0,0.0302058420570663
"2024-08-19",-0.000766028983250067,0.00791410257447289,0.00971818872890751,0.0293746086799036,0.00644747559096892
"2024-08-20",0.00763366961792045,0.0222726414033083,-0.00193607880443025,-0.0052770571008427,-0.00257400399517138
"2024-08-21",0.0150945791389905,0.0217873597293448,0.0134746687076444,-0.00397614837964078,-0.00128949082987262
"2024-08-22",0.0022447166309405,-0.00431966223420233,-0.0154145031856654,-0.0147159846325131,0.00643089033029121
"2024-08-23",-0.00524541926611377,0,0.0115831407402283,0.00938974034983886,-0.00128287381289027
"2024-08-26",-0.0120938765038172,-0.0043384026977602,-0.001921290216373,-0.0202299549027032,-0.0220644901841016
"2024-08-29",0.00299620716746318,0.00438116920656029,-0.0038985794992481,-0.00542742173536581,-0.00259740405768483
"2024-08-30",0.00819372902625659,0.00218343941465982,-0.00391392983871341,0.00542742173536581,-0.00521513567910858
"2024-09-05",-0.018209881793231,-0.00993936034994292,-0.00795229724990065,0.00536914041505732,-0.0160646025038069
"2024-09-06",0.0114199590656163,0.00110927890957058,0.0138753157357421,0.00932718287513978,0.0253178079842904
"2024-09-09",-0.00607439763803796,0,0.00784323873647708,-0.00798939003347954,-0.00792606527241979
"2024-09-10",-0.0099503548023776,-0.0133930603917403,-0.017734454393727,0.0013360055427416,-0.00265604405811715
"2024-09-11",0.00460479337479924,-0.00676443467808774,0.00792080242782589,-0.00401338331345791,-0.00133067218570559
"2024-09-12",0.0129328275517171,0.012366707822169,-0.00991091502495323,0.00133958492905606,0
"2024-09-13",0.00527705424151392,0.00445925218097898,-0.00399195889403892,-0.0243914531241582,-0.0120564085967541
"2024-09-16",-0.0143887198299186,-0.01118576921818,-0.00601807213693206,-0.0138123742876122,-0.0176755111587212
"2024-09-17",0.0136365867065038,0.0178377125411622,0.0159683407995068,0.0206476708934691,0.0217104863709014
"2024-09-18",0.0127104252238812,0.00550967318407025,-0.00595830976853584,-0.00136332672786388,-0.00134318354646901
"2024-09-19",0.00444777246577566,0.00547941912442695,0.00595830976853584,0,0
"2024-09-20",0.000739342688310884,-0.00988471358399678,0.0157174468360033,-0.00821922435313205,0.0040241502997258
"2024-09-23",-0.00965469166720823,0.0033057728178818,0.00194738988556331,0.00274725447513902,-0.0040241502997258
"2024-09-24",0.0037243873763515,0.00329488068100048,0.00581960922965941,-0.0363168401979941,0.00536194314138605
"2024-09-25",0.00222797911931316,0.0173917471279648,0.013448869853752,-0.0100072314762443,0.00931477127454805
"2024-09-26",-0.00371608333619022,-0.00323798030679434,-0.00574164239597508,0.0156810055621524,0.00791560861266127
"2024-09-27",-0.000744916827255082,0,0,0.00423430413878911,-0.0026315804660566
"2024-09-30",0.00223302104413214,-0.00542008462516819,0.0114505064465487,-0.0127570830007713,-0.00263852395818098
"2024-10-01",0.0103551162168962,0,0.01506613950008,0,0.0118189163031417
"2024-10-02",-0.00368594910719899,0.00757988169076818,-0.0169655346580111,0,-0.0078637364602141
"2024-10-03",-0.0103935544860487,-0.0010792839098599,-0.00380946889264244,0.00284900477607408,0
"2024-10-04",0.0007459611877767,-0.00324504831344008,0,-0.0259380535484386,-0.0052770571008427
"2024-10-07",0,-0.0032555494674682,0.00760456956651723,-0.0206497012905444,-0.0106383982050566
"2024-10-08",-0.00223962216375106,-0.00544962211088773,0.0206193161916044,0.0162605208717803,0.00533334597536239
"2024-10-09",0.0118872154620231,-0.00547941912442695,0.0202026499195593,-0.00588236990306612,0.02365419089789
"2024-10-10",0.0454787605102585,0.00984147738522267,-0.00913242648445589,-0.00147601502812122,0.0382212128201971
"2024-10-11",-0.0149309480567794,-0.00436205826079572,0.00183315241193505,0,0.0136563264474869
"2024-10-14",-0.0144302846602695,-0.00109344619819929,-0.00919972578012462,-0.00741293238912455,-0.00991334016865153
"2024-10-15",-0.00436995982783372,0,0.00369006996915644,-0.00597016698650421,0.00620734457433336
"2024-10-16",-0.00512258414256905,0.00109344619819929,-0.00184328966587621,0.0104245173358848,-0.00496278934212846
"2024-10-17",0.00512258414256905,0.00762120784460407,0.00551979306490935,0.00148038517043325,0.00743497848751673
"2024-10-18",0,0.00216681696404386,-0.0110702234351034,-0.00296296513065641,-0.00743497848751673
"2024-10-21",-0.0110093169671117,-0.0043384026977602,-0.00744888220746809,-0.00148478126758,-0.00249066131245179
"2024-10-22",-0.0178708857264009,-0.00654306830908702,-0.00374526420935695,0,-0.0163422870206418
"2024-10-23",0.00823044657430749,0.00109344619819929,-0.00753305115960323,0,0.00631714040126319
"2024-10-24",0.000744916827255082,0.00218343941465982,0,0.0162125879778223,-0.0113997434647288
"2024-10-25",-0.00223628315947444,0.0010899345278883,0,-0.0058651194523982,-0.0166991677576309
"2024-10-28",0.00669396887908924,0.00217624816833961,0.0112783153689602,-0.0118344576470015,0.00902649584597093
"2024-10-29",0.00369958560695949,0,0.011152532274382,-0.00298062813813793,0.00128287381289027
"2024-11-01",-0.00961192708012604,-0.00106896307037552,-0.0130965098770943,-0.00454890852636858,-0.0277979513610305
"2024-11-04",-0.0134631921307875,-0.0107527630792408,-0.00946083820955224,-0.00304414238122774,-0.0176037044182493
"2024-11-07",0.00370781624372185,0.00322406096572614,0,0.00151860317719077,-0.0122035412807282
"2024-11-08",0.00516796741610648,-0.0107875621779687,0.00185353966045376,-0.0030395160178962,-0.0137364797278874
"2024-11-11",0.0182420325395132,-0.00217158573371634,0.0255955753929342,-0.00763945655795872,0.0164612770540717
"2024-11-12",-0.0109051994337026,-0.00108756385009201,-0.00724646513382865,-0.00461184522256275,-0.0136988443581618
"2024-11-13",0.00728333060970598,0.0065076484752602,-0.0164989998526455,0.00153964618559321,0.00687287928776215
"2024-11-14",-0.0131484844450309,-0.00542008462516819,-0.028118066932393,0,-0.0221615718028527
"2024-11-15",-0.015561624602384,-0.00326618269622792,-0.0153259106088122,-0.0202027073175195,-0.0112677248463413
"2024-11-18",0.000746585158948321,-0.00766285853908677,-0.00386850694201257,-0.0078802614253064,-0.00425834568257777
"2024-11-19",-0.030305390755375,-0.011049871125822,-0.013658718233593,-0.00316957476127833,-0.00427655676726069
"2024-11-20",0.0182932316740825,0.00332777478706703,0.00587660830911574,0.00947874395454384,0.00427655676726069
"2024-11-21",0.00452144349394779,0.00221242315468473,0.00971818872890751,0.00470589103741226,0.0141245286036309
"2024-11-22",0.00674413042839639,0.00110437872450042,0.00962474359664611,0.00624026986008452,-0.0042164503789337
"2024-11-25",0,0.00769656029087074,0.00763359514974837,0,0.0167601688574646
"2024-11-26",0.00966193413784566,0.011976178101774,0.00189939515793114,0.00774597211465533,0.00690133864069331
"2024-11-27",0.0269990802190332,0.00324147899300797,-0.00189939515793114,-0.0030911925696735,0
"2024-11-28",0.00359323733719918,-0.0010792839098599,0.00379510067387479,-0.00154918698682849,-0.00413508514780325
"2024-11-29",0.0345469486944712,0.00753095220919242,0.0131704339841363,0.00154918698682849,0.0109891215755944
"2024-12-02",-0.0146599405294463,0.00960009147009444,0.00559181342863546,-0.00154918698682849,-0.00823049913651452
"2024-12-03",0.0194992145938464,-0.0128206912287947,0.00371060843928639,-0.00934586241823787,0.00137646270872338
"2024-12-04",-0.010398674836992,0.00536189747300853,-0.0111733005981254,-0.0094340322333597,-0.00828734024856992
"2024-12-05",0.0342499386425974,0.00533336291881525,0.0421694290191539,0.0156743020934442,0.0219487549043862
"2024-12-06",0.00671141354421678,0.00212543083697092,-0.00901722170225305,-0.00311526731695011,-0.00407886357482035
"2024-12-09",-0.0168638140239441,0.0116096162626906,0.00180992699026561,0,-0.00272851465320478
"2024-12-10",0.0168638140239441,-0.00842997810580925,0.0090009891139502,-0.00312500254313441,-0.00685403642779114
"2024-12-11",0.00666667059406834,-0.0127797296269758,-0.00539084863487638,0.0046838493124266,0
"2024-12-12",-0.00199532669547509,0.00214129771430827,-0.00904986392900931,0.00621120009263976,-0.00828734024856992
"2024-12-13",-0.00467134389859325,-0.00428725315210343,-0.0109690316839099,-0.00621120009263976,-0.0139667074817087
"2024-12-16",0.00267202791323484,0,-0.00738007857519563,0.0123840591997215,0
"2024-12-17",-0.0127561760128003,-0.00107464432090509,0,-0.00617285910708176,-0.00140745976787926
"2024-12-18",0.00471863763119984,0.00107464432090509,0.0128796342987609,0.00154679071829911,0.00561799230422189
"2024-12-19",-0.0040431558134717,-0.00754719185454533,-0.0184506793482164,-0.0124418401233655,-0.014104606181542
"2024-12-20",0.00940866628183734,0.00108168192740798,-0.00560225554866989,0.0170679085121481,-0.00142146434737711
"2024-12-23",0.00200465999887278,-0.00108168192740798,0.0111733005981254,-0.00927363678532878,0
"2024-12-24",0.00399736388060568,-0.0032520203579427,-0.0111733005981254,-0.00155400186673482,-0.00142348778485335
"2024-12-25",0.00265605958644777,0.0032520203579427,0.0167134809737419,0.00155400186673482,0.00709726187076143
"2024-12-26",-0.00665342346705344,-0.0032520203579427,-0.00554018037561654,-0.00936044275956505,-0.00283286308430419
"2024-12-27",-0.00133601340053424,0.00108520339389884,-0.00557104504945549,0,-0.00141944665422677
"2024-12-30",0.0059980239957298,-0.00217158573371634,-0.00373137681846636,-0.007867861200614,-0.00427046912345119
"2024-12-31",0.0132015889751145,-0.00873368219600223,-0.00374526420935695,0.00157853229305083,-0.0014275519911866
"2025-01-03",-0.0199341530162123,0.00108756385009201,-0.0149256795869768,-0.00158604315563338,-0.0156586829331946
"2025-01-06",0.00201138026397985,0.00973508694595893,-0.0208933882275737,-0.00796816964917824,-0.0365270702373746
"2025-01-07",0.00534406536528564,-0.00647953747849073,0,-0.0128826258310131,-0.00597016698650421
"2025-01-08",-0.0120644997473214,0.001082853230292,0.00764819084785451,0,0.0133830993756288
"2025-01-09",0.00336586271017936,-0.00542596654785221,-0.0095694810642275,0.00161943355230321,-0.00592594326754714
"2025-01-10",-0.0101318280745843,-0.00545550445899501,-0.0174592219009924,-0.00812352152147966,-0.0271100940094762
"2025-01-13",0.00203463109586188,0.00545550445899501,0.0136057127971707,0.00162999221093152,-0.00766287274556809
"2025-01-14",-0.0170827600789689,-0.0021786188461359,-0.00193242813758232,0.00325203538637631,-0.0202027073175195
"2025-01-15",0.00275294280744909,-0.0032768856128591,0.013448869853752,0.00162206037186863,0.0324352757531532
"2025-01-16",0.00684932034958763,0.0141229499998552,0.00380946889264244,0.00323624877920814,0.00757005886054607
"2025-01-17",0.0169208853085312,-0.00215979706559999,0.00757585299491303,0.00161420535454226,-0.0060514556833553
"2025-01-20",0.00668896724755363,-0.0086862673213961,-0.00188863370586212,-0.00161420535454226,-0.00608829886725637
"2025-01-21",-0.000666862935613466,-0.0032768856128591,-0.00568721928905092,-0.00161681522690493,0.00304878284936017
"2025-01-22",-0.00133512149023751,-0.00219061388691522,-0.00571974884318038,-0.00324149392417183,-0.00763945655795872
"2025-01-23",0.0302654094834889,0.0141537668211704,0.0189400192918345,0.00647251450561903,0.00306278953054573
"2025-01-24",-0.00584987582591268,0.00108051315574009,-0.00375943223910191,0.00322061470004087,0.0389854467129531
"2025-02-04",0.0047994579165902,0.0043573064777167,0.0169018108026027,-0.00497101272202016,0.0087848295557329
"2025-02-05",0.000683733995515468,0.00650059778090828,-0.00186390428694239,0.0213648224976968,-0.0161649368533539
"2025-02-06",0.00136612843748196,0.00323448916505065,0,-0.0130934767470201,-0.00148257996022316
"2025-02-07",-0.00273412573526421,0.00107586328544151,-0.00561273674088092,0.00164609090666978,0.00444116199996714
"2025-02-10",-0.0284642725449036,-0.0086393644976841,-0.0480400366604332,-0.00329489589685394,0.0161175650210694
"2025-02-11",0.0236615215098652,-0.00325914958380835,0.0271861710620307,-0.00330578813449911,-0.00145454571099535
"2025-02-12",-0.00275483887228312,-0.00436205826079572,-0.00962474359664611,0.00988475923254306,0.00435730536895562
"2025-02-13",-0.0131900398374523,0.00109231563317103,0.00193242813758232,-0.00493016610785979,-0.0014503265776451
"2025-02-14",0.0125001736831702,0,0.00769231545906379,-0.00661159433231262,-0.0116789648641475
"2025-02-17",-0.00901221447435141,0,0.00191384630656799,-0.00498754151103853,-0.0252801566730785
"2025-02-18",0.00208700075750556,0,0.0151805870527326,0.00498754151103853,0
"2025-02-19",0.000694658540862036,0.00109112378148879,-0.0018849852146392,0.0082576852389824,0.0193891234358414
"2025-02-20",-0.00696864750088544,0,0.0018849852146392,-0.00164609090666978,0.00442152525787698
"2025-02-21",-0.00701761380643084,0.0151517772485334,-0.00377361892050132,0.0114661370876448,-0.0058997221271877
"2025-02-24",-0.0106195357287895,0.00428725315210343,0.0461763126298163,0.0383433551976466,0
"2025-02-25",-0.0107335864658697,-0.00967224992350069,-0.00724646513382865,-0.0142070266443479,0.0117648415795859
"2025-02-26",0.0199437337517114,-0.00324504831344008,0.00904986392900931,0.00317460584077089,-0.00146305805176006
"2025-02-27",-0.00353237682597296,0.018250661155756,0.0249123478403526,-0.0143657698020334,0.00146305805176006
"2025-02-28",-0.00710228046600037,-0.00747466063312352,-0.0159436499558065,0,-0.0102866447102752
"2025-03-03",0.00142451000613164,0,0.00178409389171641,0.0159493014076784,0.00442152525787698
"2025-03-04",-0.0035650549739934,-0.00322059975870026,-0.0071556375433488,0.00473560474583401,0.0160470255975191
"2025-03-05",-0.00644932916999963,0,-0.0108304304689018,-0.0126784582597708,-0.0131101659242088
"2025-03-06",0.0178130903582741,0.00536189747300853,0.0144146076929523,0.00318471606752091,0.0145562977742077
"2025-03-07",-0.0014134360535909,0.0169675377226959,0.00357146031929823,-0.00318471606752091,-0.0028943580263654
"2025-03-10",-0.0149628640558817,0.0177180443967799,-0.00357146031929823,-0.00319489089651981,-0.0014503265776451
"2025-03-11",-0.0130059747490936,0,0.00713021068940023,-0.00160128136697324,0
"2025-03-12",-0.0117045986900965,0.0296841626569275,-0.0125113897447342,-0.00321027563024856,-0.00290697879131052
"2025-03-13",0.0044052533659098,-0.0181548102803717,-0.00360355119681088,-0.00322061470004087,0.0244440639356931
"2025-03-14",-0.0380784979051167,0.0076045993852194,-0.00542987744080747,0.00161160389434123,0.00989407364519934
"2025-03-17",-0.0107116498094157,0.0195054946242568,0.0108304304689018,0.0143887374520997,-0.00847462699097257
"2025-03-18",0,-0.00745715610808162,-0.00901722170225305,-0.00796816964917824,-0.0128481424778482
"2025-03-19",-0.0424258102679982,-0.00450113288079201,-0.0127622229441258,-0.00320513094894714,-0.0159308220721943
"2025-03-20",0.00320507776375578,0.00450113288079201,-0.00367650339903314,-0.00805806132976272,-0.00146092063967629
"2025-03-21",0.0237165945616518,-0.0120483385161751,0,-0.00812352152147966,-0.00733679006385302
"2025-03-24",0.00778211595702238,0.00754720563538314,0,0.00162999221093152,0.0087977107035293
"2025-03-25",-0.019570105278401,-0.00452148471884506,0.00183989819957908,0,0
"2025-03-26",-0.0280579369160918,-0.00606062461169188,0.0127856193769311,-0.00326264563481615,-0.00292397869143635
"2025-03-27",0.0256836005226262,-0.0045696956900656,-0.00181658769302118,-0.00163532334073047,0.0159771009360146
"2025-03-28",-0.017586415619677,-0.0107445392829764,-0.012808929883489,-0.0131797624444108,-0.0130531222445782
"2025-03-31",-0.0244910170143022,-0.012422519998557,-0.0148426022435384,0.00496278934212846,-0.0251306647255802
"2025-04-01",-0.00414077972601667,0.00778214044205505,0.00930242186792185,0.00329489589685394,-0.00902261759963707
"2025-04-02",0.0123712533007012,0.00464037955650198,0.00921668377464968,-0.00494642393532629,-0.00302572091653808
"2025-04-03",-0.0722182136512863,-0.0719734996250896,-0.0722748197417857,-0.0684027268844005,-0.072244906873328
"2025-04-04",-0.00441500454919641,-0.00498754151103853,-0.0300322870988747,0.0347861160854155,-0.0569668246066772
"2025-04-09",0.00190115237888122,-0.0609606997896872,-0.0724298719605336,-0.046956983087771,-0.0709789694585812
"2025-04-10",0.0670283164184884,0.0663226429310715,0.0658581070222386,0.0669394826751102,0.0672683900620452
"2025-04-11",0.0510711936961439,0.0638698484279363,0.0659111706088851,0.0336017465467684,0.059530649494226
"2025-04-14",0,-0.00839635495290558,0.042302379690689,-0.0104896066710207,0.0495404455601367
"2025-04-15",-0.0213227799264093,0.0117352562184205,0.0195318406948086,-0.0106008059866394,-0.0253178079842904
"2025-04-16",-0.0723853027633705,-0.0117352562184205,-0.0136321185676209,-0.00534284441049593,-0.0365575957337967
"2025-04-17",0.0138060571494414,-0.0204436421458158,0,0,0.0158314652166798
"2025-04-18",0.0199101138933102,0,-0.00196267847040232,0.0106572944739884,0.012142386825726
"2025-04-21",0.000895701605788446,0.00171969087952739,-0.0198419828090763,0.00176522552456859,0.00172265331144494
"2025-04-22",-0.0117066002088837,0.00514139950041859,0.00400003664597293,-0.012422519998557,0.0102740629761868
"2025-04-23",0,-0.00858374369139092,0.0197634585415383,0.00711746776886457,0.0152158472372523
"2025-04-24",0.0143887409398236,0.00344234419097234,0.00195509593068088,-0.00177462335836864,0.00502093105009926
"2025-04-25",0.00356508700395253,-0.0121004069340866,0.0038985794992481,0.0349075582108007,0.0344578799236892
"2025-04-28",-0.0261394196649185,0,-0.00194738988556331,-0.0138171455531406,0.00803217169726267
"2025-04-29",-0.000913623569072541,-0.00348432408261168,-0.0058651194523982,0.00173761989853993,0
"2025-05-06",0.0100779777298587,-0.00175284882741344,-0.00977518780836384,0,-0.00803217169726267
"2025-05-07",0,0,-0.00196663042736134,0.0052585572534678,-0.0179012103292404
"2025-05-08",0.0410772033762754,0.00175284882741344,0.0117418182357252,0.00349040493976815,0.0339015516756813
"2025-05-09",0.0147635899484015,-0.00879513145282651,-0.00194738988556331,0.005212870188533,-0.00317965291737998
"2025-05-12",0.0196335804017398,0,-0.00979442835016187,0.0154775230689133,-0.0128206884290609
"2025-05-13",0.0100926594914004,0.00352734051796766,0.0156253486609543,-0.00170794234515625,0.00161160389434123
"2025-05-14",0.0553436160180922,0.032903401106946,0.0134746687076444,-0.0401099973381651,0.0032154368539743
"2025-05-15",-0.0103463171506402,0,0,0.01061956882746,0.0079936476807454
"2025-05-16",-0.0325231637871717,-0.0206547790307461,-0.0134746687076444,-0.01061956882746,-0.00478851673179825
"2025-05-19",-0.0234124275585721,-0.00873367996875452,-0.00583092031079246,-0.00356506616449614,-0.00803217169726267
"2025-05-20",0.00842462338735928,0.00175284882741344,0,-0.00178731057409642,0.0112270625937825
"2025-05-21",-0.00757899040046794,0,0.00389108583277142,-0.00898478640781519,0.0142520227072023
"2025-05-22",-0.0127606607967543,-0.00350877552967965,-0.00389108583277142,-0.00724640852076774,0.00626961301359508
"2025-05-23",0.00256517682450585,-0.0017590154051792,-0.00195118961368479,0.00543972329581877,-0.0125787822068606
"2025-05-26",0.00170649506322995,0.00351494210744541,-0.00195509593068088,0.00720723840495019,0.00944888919793208
"2025-05-27",0.0143887079090312,-0.00351494210744541,0,-0.00540055318000121,0.00312989300892852
